serial,brand,gender,price,total_sale,seller_reviews,year,volume
7352,Raymond Weil,Men's watch/Unisex,102712.5,3088.0,2340.0,2024-01-01,High Sale
7353,Chronoswiss,Men's watch/Unisex,241395.0,231.0,185.0,2024-01-01,Low Sale
7355,Jean Marcel,Men's watch/Unisex,111870.0,14642.0,448.0,2014-01-01,High Sale
7358,Ralf Tech,Men's watch/Unisex,125235.0,374.0,327.0,2024-01-01,Low Sale
7361,Universal Genève,Men's watch/Unisex,57667.5,371.0,228.0,2024-01-01,Low Sale
7365,Maserati,Men's watch/Unisex,17820.0,14642.0,7436.0,2024-01-01,High Sale
7372,Technomarine,Women's watch,52800.0,718.0,611.0,2023-01-01,Medium Sale
7382,Formex,Men's watch/Unisex,163762.5,1076.0,944.0,2024-01-01,Medium Sale
7383,Parmigiani Fleurier,Men's watch/Unisex,2450250.0,239.0,188.0,2020-01-01,Low Sale
7389,Bedat & Co,Women's watch,812625.0,546.0,372.0,2024-01-01,Low Sale
7390,Glycine,Men's watch/Unisex,71610.0,14642.0,448.0,2017-01-01,High Sale
7392,Invicta,Men's watch/Unisex,70290.0,14642.0,448.0,2013-01-01,High Sale
7395,Raymond Weil,Women's watch,92812.5,580.0,323.0,2024-01-01,Low Sale
7396,Swiss Military,Men's watch/Unisex,19635.0,14642.0,7436.0,2024-01-01,High Sale
7397,A. Lange & Söhne,Men's watch/Unisex,4533375.0,3088.0,2340.0,2024-01-01,High Sale
7398,Anonimo,Men's watch/Unisex,259050.0,14950.0,10175.0,2024-01-01,High Sale
7416,Christopher Ward,Men's watch/Unisex,431392.5,14642.0,448.0,2024-01-01,High Sale
7421,Wenger,Men's watch/Unisex,21367.5,14642.0,7436.0,2024-01-01,High Sale
7423,Grand Seiko,Men's watch/Unisex,268125.0,14642.0,448.0,2020-01-01,High Sale
7427,Zodiac,Men's watch/Unisex,104775.0,14642.0,448.0,2024-01-01,High Sale
7428,Aerowatch,Men's watch/Unisex,240652.5,219.0,179.0,2024-01-01,Low Sale
7434,Rolex,Men's watch/Unisex,1030837.5,844.0,541.0,2021-01-01,Medium Sale
7435,Rotary,Men's watch/Unisex,17820.0,14642.0,7436.0,2024-01-01,High Sale
7436,Minerva,Men's watch/Unisex,383542.5,374.0,268.0,1950-01-01,Low Sale
7437,Maserati,Men's watch/Unisex,15097.5,14642.0,7436.0,2024-01-01,High Sale
7439,Ulysse Nardin,Men's watch/Unisex,979687.5,1125.0,853.0,2018-01-01,Medium Sale
7444,Hermès,Men's watch/Unisex,226875.0,3088.0,2340.0,2024-01-01,High Sale
7445,Seiko,Men's watch/Unisex,327937.5,1125.0,853.0,2020-01-01,Medium Sale
7447,Roamer,Men's watch/Unisex,62617.5,14642.0,448.0,1960-01-01,High Sale
7455,Sector,Women's watch,8827.5,14642.0,7436.0,2024-01-01,High Sale
7460,Breguet,Men's watch/Unisex,1183875.0,1153.0,859.0,2009-01-01,Medium Sale
7463,Anonimo,Men's watch/Unisex,156750.0,14642.0,448.0,2024-01-01,High Sale
7473,Steinhart,Men's watch/Unisex,76065.0,591.0,444.0,2006-01-01,Low Sale
7477,Pequignet,Men's watch/Unisex,33577.5,14642.0,448.0,1987-01-01,High Sale
7480,Zenith,Men's watch/Unisex,899250.0,266.0,196.0,2024-01-01,Low Sale
7482,Locman,Men's watch/Unisex,34897.5,14642.0,448.0,2015-01-01,High Sale
7483,IWC,Men's watch/Unisex,515542.5,269.0,188.0,2013-01-01,Low Sale
7484,KHS,Men's watch/Unisex,13777.5,1608.0,1189.0,2024-01-01,Medium Sale
7486,Parmigiani Fleurier,Men's watch/Unisex,1732500.0,266.0,196.0,2024-01-01,Low Sale
7488,Nivada,Men's watch/Unisex,143137.5,293.0,246.0,1960-01-01,Low Sale
7491,Dior,Men's watch/Unisex,310612.5,811.0,642.0,2023-01-01,Medium Sale
7494,Mühle Glashütte,Men's watch/Unisex,201217.5,250.0,219.0,2021-01-01,Low Sale
7503,Vacheron Constantin,Men's watch/Unisex,890175.0,14642.0,448.0,2023-01-01,High Sale
7512,Elgin,Men's watch/Unisex,17820.0,383.0,263.0,1960-01-01,Low Sale
7525,Strom,Men's watch/Unisex,2781817.5,566.0,448.0,2024-01-01,Low Sale
7530,Mühle Glashütte,Men's watch/Unisex,156502.5,383.0,263.0,2024-01-01,Low Sale
7532,Chronographe Suisse Cie,Men's watch/Unisex,174487.5,1328.0,946.0,2024-01-01,Medium Sale
7533,Squale,Men's watch/Unisex,113685.0,374.0,268.0,1980-01-01,Low Sale
7536,Lip,Men's watch/Unisex,39352.5,3000.0,2050.0,1976-01-01,High Sale
7537,Festina,Men's watch/Unisex,12457.5,1608.0,1189.0,2024-01-01,Medium Sale
7538,F.P.Journe,Men's watch/Unisex,5100067.5,239.0,214.0,2021-01-01,Low Sale
7540,Venezianico,Men's watch/Unisex,84975.0,819.0,672.0,2024-01-01,Medium Sale
7556,Chopard,Men's watch/Unisex,742417.5,266.0,196.0,2023-01-01,Low Sale
7564,Omega,Men's watch/Unisex,1068375.0,1262.0,869.0,2015-01-01,Medium Sale
7571,Citizen,Men's watch/Unisex,9075.0,1425.0,879.0,2024-01-01,Medium Sale
7575,TAG Heuer,Men's watch/Unisex,247500.0,1606.0,1147.0,2019-01-01,Medium Sale
7576,Universal Genève,Women's watch,40260.0,638.0,553.0,1958-01-01,Low Sale
7577,Omega,Men's watch/Unisex,406312.5,409.0,270.0,2008-01-01,Low Sale
7584,Davosa,Men's watch/Unisex,142230.0,401.0,291.0,2023-01-01,Low Sale
7586,Piaget,Men's watch/Unisex,494917.5,2946.0,2094.0,2018-01-01,High Sale
7588,Michele,Women's watch,160875.0,431.0,277.0,2022-01-01,Low Sale
7590,Citizen,Men's watch/Unisex,74250.0,1425.0,879.0,2024-01-01,Medium Sale
7594,Seiko,Men's watch/Unisex,22687.5,1393.0,862.0,1988-01-01,Medium Sale
7596,Festina,Men's watch/Unisex,22275.0,1142.0,789.0,1990-01-01,Medium Sale
7601,Clerc,Women's watch,62617.5,14642.0,448.0,2017-01-01,High Sale
7609,Ebel,Women's watch,65917.5,14642.0,448.0,1996-01-01,High Sale
7611,Porsche Design,Men's watch/Unisex,165495.0,779.0,619.0,2024-01-01,Medium Sale
7612,Montblanc,Men's watch/Unisex,82500.0,1606.0,1147.0,2024-01-01,Medium Sale
7618,Junghans,Men's watch/Unisex,186945.0,250.0,219.0,2023-01-01,Low Sale
7625,Cornehl,Men's watch/Unisex,527917.5,566.0,448.0,2024-01-01,Low Sale
7626,Piaget,Men's watch/Unisex,721875.0,3088.0,2340.0,2024-01-01,High Sale
7627,Hanhart,Men's watch/Unisex,222832.5,358.0,312.0,2024-01-01,Low Sale
7631,Corum,Men's watch/Unisex,1027702.5,1425.0,879.0,2024-01-01,Medium Sale
7632,Zodiac,Men's watch/Unisex,40837.5,1393.0,862.0,1972-01-01,Medium Sale
7633,Cartier,Men's watch/Unisex,550687.5,409.0,270.0,2024-01-01,Low Sale
7639,Maurice Lacroix,Men's watch/Unisex,138682.5,800.0,650.0,2024-01-01,Medium Sale
7641,Panerai,Men's watch/Unisex,484687.5,1125.0,853.0,2021-01-01,Medium Sale
7644,Spinnaker,Men's watch/Unisex,14025.0,14642.0,7436.0,2024-01-01,High Sale
7645,Vacheron Constantin,Men's watch/Unisex,13684687.5,1125.0,853.0,2023-01-01,Medium Sale
7646,Glashütte Original,Men's watch/Unisex,655875.0,3088.0,2340.0,2024-01-01,High Sale
7647,Atlantic,Men's watch/Unisex,23017.5,14642.0,448.0,2012-01-01,High Sale
7652,Pulsar,Men's watch/Unisex,11632.5,14642.0,448.0,2023-01-01,High Sale
7658,Hanhart,Men's watch/Unisex,187027.5,1076.0,944.0,2024-01-01,Medium Sale
7659,Steinhart,Men's watch/Unisex,89347.5,14642.0,448.0,2024-01-01,High Sale
7660,Ulysse Nardin,Men's watch/Unisex,3255697.5,2224.0,1454.0,2024-01-01,Medium Sale
7662,Longines,Men's watch/Unisex,251625.0,1177.0,671.0,2024-01-01,Medium Sale
7664,Rotary,Men's watch/Unisex,13365.0,14642.0,7436.0,2024-01-01,High Sale
7666,Hamilton,Men's watch/Unisex,62452.5,1177.0,671.0,2024-01-01,Medium Sale
7669,Rolex,Men's watch/Unisex,1006500.0,544.0,399.0,2022-01-01,Low Sale
7670,Omega,Men's watch/Unisex,535425.0,780.0,533.0,2024-01-01,Medium Sale
7672,Ulysse Nardin,Men's watch/Unisex,308715.0,203.0,161.0,1998-01-01,Low Sale
7673,Blancpain,Men's watch/Unisex,297000.0,2440.0,1789.0,2010-01-01,Medium Sale
7677,Maserati,Men's watch/Unisex,22192.5,14642.0,7436.0,2024-01-01,High Sale
7684,Mühle Glashütte,Men's watch/Unisex,188677.5,5467.0,3308.0,2024-01-01,High Sale
7686,Baume & Mercier,Men's watch/Unisex,178035.0,14642.0,448.0,2022-01-01,High Sale
7694,Balmain,Men's watch/Unisex,43312.5,1177.0,671.0,2024-01-01,Medium Sale
7696,Breguet,Men's watch/Unisex,1390950.0,1153.0,859.0,1998-01-01,Medium Sale
7701,Timex,Men's watch/Unisex,8580.0,2544.0,1153.0,2024-01-01,Medium Sale
7702,TAG Heuer,Men's watch/Unisex,247417.5,400.0,200.0,2005-01-01,Low Sale
7703,Seiko,Men's watch/Unisex,39187.5,2264.0,1331.0,2023-01-01,Medium Sale
7706,Louis Erard,Men's watch/Unisex,348150.0,811.0,642.0,2020-01-01,Medium Sale
7710,Traser,Men's watch/Unisex,62287.5,8544.0,4712.0,2024-01-01,High Sale
7711,DeLaneau,Men's watch/Unisex,624525.0,811.0,642.0,2024-01-01,Medium Sale
7713,Swatch,Men's watch/Unisex,30030.0,14642.0,448.0,2022-01-01,High Sale
7714,Lorus,Women's watch,6682.5,14642.0,7436.0,2024-01-01,High Sale
7717,Omega,Men's watch/Unisex,525937.5,1262.0,869.0,2021-01-01,Medium Sale
7719,Franck Muller,Men's watch/Unisex,655875.0,3088.0,2340.0,2011-01-01,High Sale
7720,Pulsar,Women's watch,8827.5,14642.0,7436.0,2024-01-01,High Sale
7721,Spinnaker,Men's watch/Unisex,22275.0,14642.0,7436.0,2024-01-01,High Sale
7723,Sea-Gull,Men's watch/Unisex,65917.5,2054.0,1358.0,2022-01-01,Medium Sale
7725,Sector,Men's watch/Unisex,15097.5,14642.0,7436.0,2024-01-01,High Sale
7726,De Bethune,Men's watch/Unisex,4120875.0,3088.0,2340.0,2024-01-01,High Sale
7727,Sandoz,Men's watch/Unisex,18150.0,760.0,484.0,1972-01-01,Medium Sale
7729,Venezianico,Men's watch/Unisex,62617.5,819.0,672.0,2024-01-01,Medium Sale
7730,Locman,Men's watch/Unisex,39270.0,819.0,672.0,2023-01-01,Medium Sale
7731,De Bethune,Men's watch/Unisex,12370875.0,3088.0,2340.0,2021-01-01,High Sale
7736,Ball,Women's watch,189667.5,1463.0,1008.0,2023-01-01,Medium Sale
7737,F.P.Journe,Men's watch/Unisex,8043832.5,682.0,618.0,2022-01-01,Low Sale
7739,Jacques Lemans,Men's watch/Unisex,8827.5,2544.0,1153.0,2024-01-01,Medium Sale
7746,Spinnaker,Men's watch/Unisex,61710.0,3109.0,2199.0,2024-01-01,High Sale
7752,Universal Genève,Men's watch/Unisex,589875.0,14642.0,448.0,1960-01-01,High Sale
7754,Bomberg,Men's watch/Unisex,82747.5,549.0,480.0,2024-01-01,Low Sale
7755,Festina,Men's watch/Unisex,14190.0,1142.0,789.0,1975-01-01,Medium Sale
7756,Longines,Women's watch,202125.0,266.0,196.0,2024-01-01,Low Sale
7757,NOMOS,Men's watch/Unisex,172177.5,2482.0,1600.0,2006-01-01,Medium Sale
7758,Stowa,Men's watch/Unisex,81015.0,14642.0,448.0,2018-01-01,High Sale
7767,Oris,Men's watch/Unisex,236940.0,1177.0,671.0,2024-01-01,Medium Sale
7770,Zeppelin,Men's watch/Unisex,49087.5,1244.0,830.0,2024-01-01,Medium Sale
7773,Graham,Men's watch/Unisex,389235.0,14642.0,448.0,2024-01-01,High Sale
7781,Rado,Men's watch/Unisex,313170.0,3118.0,2465.0,2024-01-01,High Sale
7783,Formex,Men's watch/Unisex,160132.5,1076.0,944.0,2024-01-01,Medium Sale
7784,Meistersinger,Men's watch/Unisex,204930.0,264.0,203.0,2023-01-01,Low Sale
7787,Eterna,Men's watch/Unisex,129772.5,273.0,222.0,2024-01-01,Low Sale
7793,Philip Watch,Men's watch/Unisex,40260.0,14642.0,448.0,2020-01-01,High Sale
7798,H.Moser & Cie.,Men's watch/Unisex,2058375.0,3088.0,2340.0,2024-01-01,High Sale
7802,Jean Marcel,Men's watch/Unisex,265567.5,1076.0,944.0,2024-01-01,Medium Sale
7811,Raymond Weil,Men's watch/Unisex,221925.0,580.0,323.0,2023-01-01,Low Sale
7812,Porsche Design,Men's watch/Unisex,263917.5,680.0,476.0,2019-01-01,Low Sale
7813,Glashütte Original,Men's watch/Unisex,847110.0,2224.0,1454.0,2024-01-01,Medium Sale
7817,Tudor,Men's watch/Unisex,247087.5,370.0,247.0,2021-01-01,Low Sale
7821,Baume & Mercier,Men's watch/Unisex,156667.5,459.0,279.0,2024-01-01,Low Sale
7823,Jaquet-Droz,Men's watch/Unisex,1645875.0,3088.0,2340.0,2023-01-01,High Sale
7826,Longines,Men's watch/Unisex,181417.5,1177.0,671.0,2023-01-01,Medium Sale
7827,Zeppelin,Women's watch,20460.0,2330.0,1745.0,2024-01-01,Medium Sale
7829,A. Lange & Söhne,Men's watch/Unisex,2232450.0,3534.0,2000.0,2024-01-01,High Sale
7836,Alpina,Women's watch,106920.0,3109.0,2199.0,2024-01-01,High Sale
7839,Deep Blue,Men's watch/Unisex,24585.0,411.0,270.0,2021-01-01,Low Sale
7842,Orient,Men's watch/Unisex,25987.5,2073.0,1305.0,2023-01-01,Medium Sale
7843,Ingersoll,Men's watch/Unisex,20460.0,14642.0,7436.0,2024-01-01,High Sale
7844,Maserati,Women's watch,13365.0,14642.0,7436.0,2024-01-01,High Sale
7854,Zenith,Men's watch/Unisex,639375.0,228.0,156.0,2019-01-01,Low Sale
7856,Zeppelin,Men's watch/Unisex,22027.5,14642.0,7436.0,2024-01-01,High Sale
7858,Cartier,Men's watch/Unisex,1649917.5,400.0,200.0,2024-01-01,Low Sale
7860,Tutima,Men's watch/Unisex,429495.0,1244.0,830.0,2024-01-01,Medium Sale
7861,JeanRichard,Men's watch/Unisex,769065.0,374.0,268.0,2011-01-01,Low Sale
7865,Frederique Constant,Men's watch/Unisex,210375.0,219.0,144.0,2024-01-01,Low Sale
7868,Luminox,Men's watch/Unisex,43642.5,1438.0,806.0,2024-01-01,Medium Sale
7879,F.P.Journe,Men's watch/Unisex,4475625.0,245.0,189.0,2014-01-01,Low Sale
7882,Breguet,Men's watch/Unisex,2305875.0,3088.0,2340.0,2024-01-01,High Sale
7884,Paul Picot,Men's watch/Unisex,85882.5,14642.0,448.0,2010-01-01,High Sale
7890,Ebel,Men's watch/Unisex,143137.5,680.0,488.0,2008-01-01,Low Sale
7904,Jaquet-Droz,Men's watch/Unisex,1934625.0,3088.0,2340.0,2023-01-01,High Sale
7910,Hanhart,Men's watch/Unisex,249645.0,1076.0,944.0,2024-01-01,Medium Sale
7911,Citizen,Women's watch,41250.0,1425.0,879.0,2024-01-01,Medium Sale
7916,NOMOS,Men's watch/Unisex,267300.0,2224.0,1454.0,2024-01-01,Medium Sale
7921,Edox,Men's watch/Unisex,22357.5,14642.0,448.0,2013-01-01,High Sale
7923,Tissot,Men's watch/Unisex,48675.0,580.0,323.0,2023-01-01,Low Sale
7924,Chopard,Women's watch,346417.5,400.0,200.0,2024-01-01,Low Sale
7929,Grand Seiko,Men's watch/Unisex,354667.5,448.0,322.0,2024-01-01,Low Sale
7932,Tiffany,Men's watch/Unisex,150562.5,811.0,642.0,2024-01-01,Medium Sale
7933,Ralph Lauren,Women's watch,192720.0,14642.0,448.0,2015-01-01,High Sale
7934,Luminox,Men's watch/Unisex,57750.0,1608.0,1189.0,2024-01-01,Medium Sale
7936,Eberhard & Co.,Men's watch/Unisex,371332.5,1072.0,968.0,2024-01-01,Medium Sale
7938,Doxa,Men's watch/Unisex,132907.5,5467.0,3308.0,2024-01-01,High Sale
7941,TAG Heuer,Men's watch/Unisex,507375.0,2224.0,1454.0,2023-01-01,Medium Sale
7945,Pequignet,Women's watch,46777.5,1425.0,879.0,2024-01-01,Medium Sale
7953,Traser,Men's watch/Unisex,55275.0,14642.0,7436.0,2024-01-01,High Sale
7957,Strom,Men's watch/Unisex,1780597.5,566.0,448.0,2024-01-01,Low Sale
7960,Spinnaker,Men's watch/Unisex,49252.5,3109.0,2199.0,2024-01-01,High Sale
7962,TW Steel,Men's watch/Unisex,17820.0,14642.0,7436.0,2024-01-01,High Sale
7964,Mauboussin,Women's watch,25987.5,4404.0,3222.0,2024-01-01,High Sale
7965,Kelek,Men's watch/Unisex,1046347.5,590.0,476.0,2010-01-01,Low Sale
7967,Traser,Men's watch/Unisex,20460.0,8544.0,4712.0,2024-01-01,High Sale
7969,Girard Perregaux,Men's watch/Unisex,4125000.0,395.0,278.0,2022-01-01,Low Sale
7971,Mondia,Men's watch/Unisex,151222.5,3109.0,2199.0,2024-01-01,High Sale
7972,Squale,Men's watch/Unisex,106507.5,3109.0,2199.0,2024-01-01,High Sale
7973,Sea-Gull,Men's watch/Unisex,18067.5,2054.0,1358.0,2024-01-01,Medium Sale
7975,Eterna,Men's watch/Unisex,92400.0,313.0,257.0,2022-01-01,Low Sale
7976,Victorinox Swiss Army,Men's watch/Unisex,177870.0,1425.0,879.0,2024-01-01,Medium Sale
7979,Mühle Glashütte,Men's watch/Unisex,70702.5,14642.0,448.0,2014-01-01,High Sale
7980,Zeppelin,Men's watch/Unisex,31267.5,1608.0,1189.0,2024-01-01,Medium Sale
7983,Hugo Boss,Women's watch,14025.0,14642.0,7436.0,2024-01-01,High Sale
7984,TW Steel,Men's watch/Unisex,21120.0,14642.0,7436.0,2024-01-01,High Sale
7987,Squale,Men's watch/Unisex,90172.5,680.0,488.0,2023-01-01,Low Sale
7990,Bulova,Men's watch/Unisex,18562.5,14642.0,448.0,1974-01-01,High Sale
7992,De Grisogono,Men's watch/Unisex,357802.5,14642.0,448.0,2010-01-01,High Sale
7993,Atlantic,Men's watch/Unisex,103950.0,2073.0,1305.0,2024-01-01,Medium Sale
7998,Ikepod,Men's watch/Unisex,276457.5,264.0,203.0,2024-01-01,Low Sale
8014,Junkers,Men's watch/Unisex,28627.5,1156.0,846.0,2022-01-01,Medium Sale
8015,Pulsar,Women's watch,8002.5,14642.0,7436.0,2024-01-01,High Sale
8020,Junghans,Men's watch/Unisex,214170.0,250.0,219.0,2023-01-01,Low Sale
8023,Cartier,Men's watch/Unisex,1649917.5,245.0,152.0,2018-01-01,Low Sale
8024,Porsche Design,Men's watch/Unisex,129112.5,2030.0,1397.0,2010-01-01,Medium Sale
8027,Ernest Borel,Men's watch/Unisex,40260.0,313.0,257.0,2024-01-01,Low Sale
8029,Mido,Men's watch/Unisex,84892.5,263.0,232.0,2024-01-01,Low Sale
8031,Tudor,Men's watch/Unisex,1525837.5,260.0,154.0,2024-01-01,Low Sale
8034,Glashütte Original,Men's watch/Unisex,713872.5,2224.0,1454.0,2024-01-01,Medium Sale
8035,Hermès,Women's watch,67072.5,638.0,553.0,2003-01-01,Low Sale
8039,Formex,Men's watch/Unisex,160132.5,1076.0,944.0,2024-01-01,Medium Sale
8045,IWC,Men's watch/Unisex,774675.0,3534.0,2000.0,2024-01-01,High Sale
8046,Patek Philippe,Men's watch/Unisex,5692417.5,780.0,533.0,2022-01-01,Medium Sale
8050,Meistersinger,Men's watch/Unisex,178942.5,14642.0,448.0,2020-01-01,High Sale
8054,Armani,Men's watch/Unisex,10725.0,14642.0,448.0,2009-01-01,High Sale
8058,Pierre Kunz,Men's watch/Unisex,2683395.0,610.0,369.0,2014-01-01,Low Sale
8059,Chopard,Men's watch/Unisex,462000.0,14642.0,448.0,2017-01-01,High Sale
8064,U-Boat,Men's watch/Unisex,453750.0,1606.0,1147.0,2024-01-01,Medium Sale
8067,Maserati,Men's watch/Unisex,34815.0,14642.0,7436.0,2024-01-01,High Sale
8070,Blancpain,Men's watch/Unisex,1152937.5,1125.0,853.0,2024-01-01,Medium Sale
8073,Montblanc,Men's watch/Unisex,61875.0,14642.0,448.0,2020-01-01,High Sale
8075,Perrelet,Men's watch/Unisex,92647.5,14642.0,448.0,2017-01-01,High Sale
8078,Cuervo y Sobrinos,Men's watch/Unisex,173167.5,5467.0,3308.0,2024-01-01,High Sale
8083,Glashütte Original,Men's watch/Unisex,760567.5,590.0,412.0,2000-01-01,Low Sale
8086,Formex,Men's watch/Unisex,160132.5,1076.0,944.0,2024-01-01,Medium Sale
8087,Festina,Women's watch,10642.5,1608.0,1189.0,2024-01-01,Medium Sale
8090,Zeppelin,Men's watch/Unisex,29452.5,2330.0,1745.0,2024-01-01,Medium Sale
8096,Hanhart,Men's watch/Unisex,231742.5,1076.0,944.0,2024-01-01,Medium Sale
8107,Roger Dubuis,Men's watch/Unisex,3275250.0,239.0,188.0,2010-01-01,Low Sale
8108,Piaget,Women's watch,1530375.0,1424.0,742.0,2018-01-01,Medium Sale
8113,Formex,Men's watch/Unisex,160132.5,1076.0,944.0,2024-01-01,Medium Sale
8114,ZRC,Men's watch/Unisex,249645.0,374.0,327.0,2024-01-01,Low Sale
8122,Lip,Women's watch,38362.5,3109.0,2199.0,2024-01-01,High Sale
8141,Venezianico,Men's watch/Unisex,68475.0,819.0,672.0,2024-01-01,Medium Sale
8145,Invicta,Women's watch,8497.5,14642.0,448.0,2006-01-01,High Sale
8146,Sinn,Men's watch/Unisex,500197.5,509.0,426.0,1980-01-01,Low Sale
8151,Longines,Men's watch/Unisex,200062.5,1177.0,671.0,2024-01-01,Medium Sale
8152,B.R.M,Men's watch/Unisex,1174800.0,566.0,448.0,2024-01-01,Low Sale
8154,Chronoswiss,Men's watch/Unisex,372570.0,205.0,170.0,2004-01-01,Low Sale
8158,Laco,Men's watch/Unisex,111375.0,14642.0,448.0,2020-01-01,High Sale
8167,Orient,Men's watch/Unisex,46200.0,319.0,169.0,2020-01-01,Low Sale
8168,Jacques Lemans,Men's watch/Unisex,13365.0,1608.0,1189.0,2024-01-01,Medium Sale
8172,TW Steel,Men's watch/Unisex,53212.5,14642.0,7436.0,2024-01-01,High Sale
8176,Maserati,Men's watch/Unisex,16005.0,5467.0,3308.0,2023-01-01,High Sale
8187,NOMOS,Men's watch/Unisex,104857.5,2439.0,1697.0,2004-01-01,Medium Sale
8190,TAG Heuer,Men's watch/Unisex,165000.0,1606.0,1147.0,2024-01-01,Medium Sale
8194,Norqain,Men's watch/Unisex,183562.5,770.0,561.0,2024-01-01,Medium Sale
8197,Tudor,Men's watch/Unisex,346087.5,1136.0,837.0,2024-01-01,Medium Sale
8200,TB Buti,Men's watch/Unisex,250552.5,356.0,328.0,2012-01-01,Low Sale
8206,Seiko,Men's watch/Unisex,19470.0,1463.0,1008.0,2023-01-01,Medium Sale
8210,Pequignet,Women's watch,16170.0,1425.0,879.0,2024-01-01,Medium Sale
8214,Cyma,Men's watch/Unisex,132990.0,374.0,268.0,1960-01-01,Low Sale
8219,Lancaster,Women's watch,104692.5,5035.0,3909.0,2017-01-01,High Sale
8220,Venezianico,Men's watch/Unisex,71610.0,819.0,672.0,2024-01-01,Medium Sale
8222,Yema,Women's watch,21615.0,1087.0,815.0,2024-01-01,Medium Sale
8225,Louis Moinet,Men's watch/Unisex,608437.5,14642.0,448.0,2013-01-01,High Sale
8230,Patek Philippe,Men's watch/Unisex,7238962.5,397.0,238.0,2022-01-01,Low Sale
8232,Zeppelin,Men's watch/Unisex,44632.5,1608.0,1189.0,2024-01-01,Medium Sale
8240,Swiss Military,Men's watch/Unisex,16005.0,14642.0,7436.0,2024-01-01,High Sale
8249,Leonidas,Men's watch/Unisex,104775.0,14642.0,448.0,1965-01-01,High Sale
8251,Nixon,Men's watch/Unisex,48097.5,14642.0,448.0,2024-01-01,High Sale
8259,Bell & Ross,Men's watch/Unisex,371250.0,14642.0,448.0,2023-01-01,High Sale
8260,Van Cleef & Arpels,Women's watch,659917.5,459.0,279.0,2024-01-01,Low Sale
8262,Enicar,Men's watch/Unisex,18150.0,760.0,484.0,1970-01-01,Medium Sale
8263,Perrelet,Men's watch/Unisex,161452.5,2439.0,1697.0,2013-01-01,Medium Sale
8268,Jaermann & Stübi,Men's watch/Unisex,427597.5,6146.0,4678.0,2024-01-01,High Sale
8269,Breguet,Men's watch/Unisex,2763750.0,1153.0,859.0,2022-01-01,Medium Sale
8272,Zodiac,Men's watch/Unisex,97762.5,1425.0,879.0,2024-01-01,Medium Sale
8273,Pequignet,Women's watch,28462.5,1425.0,879.0,2024-01-01,Medium Sale
8279,Locman,Men's watch/Unisex,60885.0,273.0,222.0,2023-01-01,Low Sale
8286,Squale,Men's watch/Unisex,89512.5,14642.0,448.0,2022-01-01,High Sale
8287,Yema,Men's watch/Unisex,98422.5,819.0,672.0,2024-01-01,Medium Sale
8290,Audemars Piguet,Men's watch/Unisex,2186250.0,271.0,204.0,2019-01-01,Low Sale
8292,Union Glashütte,Men's watch/Unisex,178612.5,14642.0,448.0,2019-01-01,High Sale
8294,Cuervo y Sobrinos,Men's watch/Unisex,170032.5,935.0,670.0,2024-01-01,Medium Sale
8295,Eterna,Men's watch/Unisex,173910.0,313.0,257.0,2024-01-01,Low Sale
8298,Zodiac,Men's watch/Unisex,106837.5,1425.0,879.0,2023-01-01,Medium Sale
8301,Doxa,Men's watch/Unisex,81840.0,497.0,365.0,2024-01-01,Low Sale
8310,Longines,Men's watch/Unisex,180262.5,1149.0,812.0,2024-01-01,Medium Sale
8312,Waltham,Men's watch/Unisex,138682.5,14642.0,448.0,2021-01-01,High Sale
8319,Invicta,Men's watch/Unisex,147675.0,2032.0,1631.0,1950-01-01,Medium Sale
8320,Franck Muller,Men's watch/Unisex,726000.0,1153.0,859.0,2024-01-01,Medium Sale
8324,Breitling,Men's watch/Unisex,568837.5,431.0,277.0,2012-01-01,Low Sale
8327,Zeppelin,Men's watch/Unisex,21285.0,14642.0,7436.0,2024-01-01,High Sale
8331,Citizen,Women's watch,99000.0,319.0,169.0,2023-01-01,Low Sale
8336,Mathey-Tissot,Men's watch/Unisex,73425.0,14642.0,448.0,1950-01-01,High Sale
8340,Spinnaker,Men's watch/Unisex,45375.0,14642.0,448.0,2018-01-01,High Sale
8343,Blancpain,Men's watch/Unisex,944625.0,3088.0,2340.0,2024-01-01,High Sale
8344,Ball,Men's watch/Unisex,247417.5,1463.0,1008.0,2024-01-01,Medium Sale
8347,Girard Perregaux,Men's watch/Unisex,639375.0,232.0,167.0,2021-01-01,Low Sale
8359,Concord,Men's watch/Unisex,393525.0,811.0,642.0,2024-01-01,Medium Sale
8361,Tiffany,Women's watch,383625.0,467.0,305.0,2010-01-01,Low Sale
8364,Casio,Men's watch/Unisex,10065.0,1425.0,879.0,2023-01-01,Medium Sale
